-9684.55 -12296.5 -8147.89 -10773.1 
-7018.99 -8809.07 -4324.72 -6125.95 
-6601.98 10001.1 -7380.12 8919.91 
-1547.74 398.758 -1420.89 557.91 
-11692.2 -830.277 -11710 -846.275 
67.8401 -2233.09 2124.3 -168.727 
798.549 8119.44 574.573 7912.54 
-407.2 -4117.83 -1918.23 -5629.37 
-14170.7 -11204.2 -14661.6 -11707.8 
601.793 15.1576 592.043 5.40464 
1059.11 6.82599 978.206 -73.2675 
-879.437 -965.225 1401.22 1321.62 
5739.34 6022.88 -4650.78 -4434.46 
9722.6 8568.4 -7158.48 -8510.48 
9704.4 9213.55 12086.1 11616.2 
-1263.95 -1778.15 12634.7 11972.4 
-853.478 -870.334 -8516.24 -8529.2 
-757.842 1161.45 -972.76 936.064 
-1390.14 -1225.73 446.284 614.703 
-199.272 -1640.54 -38.7983 -1447.61 
2506.5 490.996 1433.33 -561.63 
508.604 577.235 -729.515 -660.018 
-1365.97 -1239.21 -556.762 -425.378 
7036.71 8416.11 -4324.79 -2719.23 
-1075.31 1279.36 -1191.04 1155.81 
-1920.16 -2284.91 850.38 492.968 
-321.861 -268.509 -258.679 -203.531 
10383.3 -6216.04 10626.8 -5884.45 
-10907 -10351.9 -4748.17 -4193.08 
-7468.39 -6766.4 14669.6 15234 
5780.29 4017.05 12006.9 10304.6 
10702 11584.1 -4013.16 -3240.48 
-9610.09 -10041.8 -9008.65 -9437.35 
-12001.5 -12037.9 12777.3 12751.5 
3381 3603.08 13479 13669.2 
-1283.21 -7955.11 -1039.94 -7576.13 
-2295.58 -3894.68 -4589.15 -6163.46 
12005.5 -144.517 13165.5 1148.69 
-12823.6 -11526.7 11677.3 12795.6 
-686.629 -754.729 13.1684 -38.4787 
-14880.1 -14985.5 -12631.9 -12735.5 
-1633.93 -936.922 -1633.33 -936.031 
13936.3 12214.3 -5747.8 -7574.84 
10243 7208.91 1443.52 -1211.3 
-5106.93 -8357.31 -4272.75 -7507.8 
5843.53 5999.16 -12034.4 -11895.3 
197.256 87.0496 5063.86 4917.03 
-4109.29 -4114.61 10741.3 10737.8 
2028.43 3848.39 2272.88 4061.6 
8180.5 -389.116 8174.68 -353.706 
-15811.9 -11201.5 -15624.4 -11013.6 
8659.83 12950 8970.28 13183.2 
13505.5 13513.1 -10999.8 -10993.1 
-8332.24 -6633 -3996.4 -2269.51 
11562.8 -7015.73 11865.4 -6691.93 
-8162.05 -14390.1 -6623.12 -12743.1 
3824.37 -918.708 1636.99 -3044.78 
-106.45 838.929 -238.32 698.988 
8595.87 3374.44 8620.43 3403.17 
10968.1 10944.7 8605.57 8582.15 
-11907.2 -6822.67 -10198.3 -5108.73 
11744.6 13101.7 8567.14 9955.19 
-14979.9 -14890.1 -14872.7 -14782.4 
13231.4 13396 -302.559 -149.065 
1391.06 1271.7 1091.3 970.265 
-1508.77 1246.29 -1658.69 1075.14 
-688.969 -246.791 -820.576 -383.431 
-845.288 -929.887 -727.253 -811.341 
1392.2 1471.41 -501.067 -427.46 
10325.6 10788.8 -1464.07 -1120.77 
-12575 -14524.9 -14457.3 -16381 
-3283.49 -3332.18 978.173 930.365 
13178.8 13702.7 -6865.6 -6191.52 
1881.22 2207.21 -11334.7 -10912.3 
-401.895 -1231.71 -766.597 -1598.59 
-1317.21 1181.25 -1165.18 1338.57 
-15095.6 -12967 -16508.5 -14401.1 
-5593.85 -4892.6 -12558.9 -11874.3 
7143.65 -10260.7 8083.85 -8953.17 
1299.95 51.0296 1263 10.7926 
-6102.45 -4221.35 -4736.39 -2841.08 
-3941.93 5607.85 -3863.57 5617.69 
1427.02 -850.475 1425.27 -851.816 
3117.85 5745.33 -3550 -1328.14 
639.048 -595.087 -320.767 -1440.55 
-6117.12 723.907 -6484.6 423.065 
-13547.9 -8901.69 -16174.9 -11571.2 
