-812.902 -812.902 -524.38 -524.38 
14640 -9326 14055 -9906.87 
1517.91 2903.14 1225.32 2610.91 
386.779 -395.439 386.019 -396.275 
11070.8 10555.2 -2444.03 -3042.4 
3044.21 11169.4 3745.07 11905 
-3873.8 8221.8 -3369.95 8889.07 
-12185.1 -11117.2 3399.43 4299.59 
-1049.51 -54.8239 1016.66 1955.86 
326.348 326.348 780.403 780.403 
-10142.8 -8590.52 -974.7 354.128 
-480.323 -1864.57 -1356.01 -2749.93 
1008.92 1130.36 8595.35 8725.33 
-12554.2 12791.8 -13168.2 12174 
12166.2 -567.253 12111 -621.071 
-281.465 -1303.98 829.386 -200.556 
-4071.79 351.52 -4039.34 372.529 
-48.1868 -48.1868 53.9172 53.9172 
-1447.81 -1797.98 1649.03 1306.04 
-684.668 811.059 -637.34 858.781 
1147.9 683.405 -6480.52 -7011.24 
-1967.08 -2446.95 5442.76 4810.91 
-3236.26 -9299.53 8135.24 1971.53 
2090.63 1918.27 -1322.21 -1493.99 
14579.3 14804.4 -3755.44 -3513.68 
-2393.75 -8255.4 -2393.75 -8255.4 
-1589.63 -1460.69 -2344.07 -2214.34 
781.954 1537.14 1270.44 2027.83 
-1043.96 -606.648 -1964.8 -1529.55 
394.015 1009.8 -2471.37 -1840.13 
151.748 -247.854 151.748 -247.854 
-6626.73 -9788.53 -2449.02 -5671.23 
1537.4 1441.44 1021.53 925.631 
-34.9203 -133.47 -34.9203 -133.47 
-32.488 -330.258 -2498.39 -2798.35 
-17.1883 -171.11 967.46 803.845 
-349.279 -349.279 860.733 860.733 
7229.77 9257.01 3888.24 5948.86 
-916.281 667.126 -712.73 867.58 
2331 2202 -7620.92 -7725.58 
-2178.91 -7656.43 -3923.98 -9390.81 
15251.9 14605.6 -5084 -5834.33 
1451.36 352.33 258.813 -833.417 
-155.637 15573.7 -312.888 15453.2 
6636.68 1042.19 8901.69 3066.23 
-5642.41 5260.75 -4991.39 5918.83 
2235.27 512.058 741.654 -985.16 
-4850.08 -4787.15 -2155.83 -2074.32 
-15641.6 -13782.6 -11940.6 -10065.1 
1230.19 1230.19 870.249 870.249 
34.3518 958.963 -1498.39 -607.018 
12046.5 12301.9 -10797.8 -10577.1 
1379.6 1205.88 1400.51 1226.8 
-202.524 891.524 2438.29 3528.25 
593.081 -732.507 -10334.8 -11631.5 
1358.21 1779.57 -1710.72 -1311.49 
-393.894 3540.11 11428.2 15317.5 
10475.7 -10390.8 10561.6 -10305.4 
9354.94 8789.66 5866.58 5309.35 
-581.671 -693.225 -374.374 -485.519 
-387.692 -866.971 -92.4742 -576.243 
-1791.99 -1793.93 3708.49 3706.87 
-7.66921 33.5237 295.912 337.061 
11966.2 11871.8 14126.2 14031.6 
-702.534 -2018.1 13887.3 12848.7 
-951.904 -951.904 915.123 915.123 
12037.2 -8224.43 12243.7 -8017.93 
-2965.22 -2816.88 1146.84 1309.61 
-3336.85 -3336.85 8712.75 8712.75 
5653.43 5986.12 4323.62 4657.86 
-1629.22 8110 -2162.85 7653.14 
-3324.76 -2008.63 -4712.32 -3411.61 
170.487 145.014 -282.499 -306.821 
6968.84 6609.6 -5387.63 -5712.36 
10171.7 -10915 9221.19 -11957.4 
730.663 941.512 192.694 403.017 
2066.51 -163.772 1693.16 -541.314 
-8298.33 9878.43 -9961.37 8542.12 
-1279.61 -872.299 -1279.61 -872.299 
-1751.49 468.357 -2117.81 108.698 
-2120.77 -1903.72 14760.9 14947.3 
734.786 -1128.63 734.786 -1128.63 
-385.925 394.732 -636.016 155.025 
641.503 680.989 -623.254 -583.94 
2539.27 3504.82 -2004.2 -1117.99 
-834.103 -309.135 -58.8051 479.612 
