997.09 -1457.86 1068.62 -1364.71 
365.534 558.577 190.303 384.39 
-354.058 -117.362 -474.676 -238.786 
-413.949 -1412.5 -261.215 -1264.16 
-1406.52 497.449 -1411.85 492.664 
-970.857 1116.55 -1024.11 1047.18 
-1452.63 338.56 -1555.23 213.03 
-993.842 -1054.25 -1243.56 -1303.64 
1417.88 -283.721 1414 -288.776 
315.52 926.866 405.035 1013.55 
-170.213 -1030.81 -27.1503 -871.705 
714.634 -35.4587 599.862 -139.935 
965.02 683.736 1056.92 775.638 
-140.036 -1632.87 -162.213 -1655.05 
434.691 -292.304 388.886 -345.536 
-976.316 -1418.24 -848.512 -1292.83 
-1267.05 -682.456 -1071.3 -483.547 
-914.538 19.9936 -902.231 36.0084 
776.307 -394.495 765.961 -402.438 
805.507 -247.607 803.432 -250.307 
838.348 293.485 985.34 443.851 
-554.754 1012.06 -797.163 765.488 
606.724 -1426.18 413.08 -1598.09 
-1042.93 570.223 -1221.7 357.445 
-1441.93 -635.954 -1147.14 -336.801 
-1079.95 1543.61 -1247.24 1410.26 
272.091 -789.756 390.691 -698.707 
1041.35 -775.001 1286.43 -506.76 
-942.406 116.058 -715.953 307.94 
-723.647 276.762 -681.416 331.772 
602.983 -1273.28 552.916 -1311.71 
-1389.58 -668.804 -1557.03 -840.134 
710.922 156.877 786.779 232.733 
940.824 14.0347 1065.72 143.822 
917.729 1155.12 912.833 1150.23 
578.026 -1027.18 556.576 -1055.12 
885.078 364.521 760.619 238.573 
-1094.16 -1092.08 -1435.12 -1433.05 
607.288 -1351.92 593.575 -1368.96 
879.381 -291.861 827.949 -358.834 
268.136 -1499.63 543.884 -1228.98 
1308.55 -1617.68 1422.41 -1523.76 
-221.272 1432.06 -487.351 1206.85 
-409.73 -1489.64 -289.337 -1369.25 
364.194 410.43 328.047 374.283 
-1236.96 -1483.56 -1409.21 -1654.52 
1459.23 -1326.52 1189.3 -1576.85 
-1197.93 749.822 -1397.64 565.863 
150.318 45.2275 -126.2 -200.645 
1192.55 -382.431 1242.09 -317.906 
1384.5 -1437.13 1439.71 -1365.2 
-54.2567 331.53 -293.1 97.5803 
-588.271 -572.554 -820.22 -804.588 
451.534 60.9197 585.05 196.515 
-765.936 -1464.38 -758.366 -1456.81 
660.352 -199.842 670.826 -191.801 
485.595 -206.502 478.822 -215.319 
1065.94 1038.49 1150.21 1122.76 
-135.815 42.0847 -130.28 49.2876 
1095.01 -485.683 1011.81 -549.551 
477.318 1360.54 419.593 1303.4 
-949.177 -897.389 -1217.39 -1165.88 
